episode,potions_used,moving_avg_potions_used,min_potions_used_so_far,unique_combos_used
9195,6307,6263.7,6132,143
9196,6293,6264.6,6132,151
9197,6159,6262.38,6132,147
9198,6238,6262.78,6132,133
9199,6174,6261.04,6132,140
9200,6343,6263.3,6132,140
9201,6276,6264.38,6132,135
9202,6381,6267.38,6132,136
9203,6231,6265.3,6132,135
9204,6362,6266.98,6132,142
9205,6263,6267.08,6132,130
9206,6295,6268.82,6132,154
9207,6325,6268.32,6132,137
9208,6220,6267.1,6132,141
9209,6342,6269.24,6132,137
9210,6196,6267.22,6132,142
9211,6408,6269.9,6132,139
9212,6280,6270.8,6132,136
9213,6237,6270.28,6132,137
9214,6267,6270.52,6132,139
9215,6314,6272.52,6132,144
9216,6251,6273.1,6132,140
9217,6292,6272.34,6132,143
9218,6294,6272.9,6132,128
9219,6288,6274.26,6132,137
9220,6265,6274.26,6132,146
9221,6258,6275.22,6132,139
9222,6302,6276,6132,154
9223,6247,6272.66,6132,136
9224,6252,6271.16,6132,158
9225,6304,6273.38,6132,134
9226,6228,6273.52,6132,137
9227,6274,6275.08,6132,143
9228,6246,6275.52,6132,126
9229,6178,6275.22,6132,149
9230,6179,6272.86,6132,150
9231,6313,6272.76,6132,141
9232,6244,6271.26,6132,143
9233,6315,6271.88,6132,140
9234,6311,6273.1,6132,145
9235,6253,6272.94,6132,126
9236,6159,6269.5,6132,149
9237,6198,6269.02,6132,153
9238,6207,6267.88,6132,145
9239,6380,6270.54,6132,148
9240,6229,6271.88,6132,144
9241,6324,6273.14,6132,128
9242,6293,6271.2,6132,145
9243,6188,6269.38,6132,148
9244,6208,6267.82,6132,147
9245,6282,6267.32,6132,146
9246,6186,6265.18,6132,143
9247,6233,6266.66,6132,144
9248,6297,6267.84,6132,140
9249,6267,6269.7,6132,147
9250,6193,6266.7,6132,132
9251,6419,6269.56,6132,136
9252,6348,6268.9,6132,142
9253,6262,6269.52,6132,150
9254,6223,6266.74,6132,152
9255,6234,6266.16,6132,139
9256,6332,6266.9,6132,135
9257,6218,6264.76,6132,140
9258,6273,6265.82,6132,130
9259,6214,6263.26,6132,139
9260,6179,6262.92,6132,153
9261,6340,6261.56,6132,136
9262,6249,6260.94,6132,147
9263,6357,6263.34,6132,136
9264,6273,6263.46,6132,139
9265,6203,6261.24,6132,139
9266,6261,6261.44,6132,149
9267,6190,6259.4,6132,150
9268,6146,6256.44,6132,143
9269,6208,6254.84,6132,137
9270,6333,6256.2,6132,146
9271,6347,6257.98,6132,142
9272,6291,6257.76,6132,131
9273,6259,6258,6132,151
9274,6272,6258.4,6132,139
9275,6334,6259,6132,151
9276,6265,6259.74,6132,149
9277,6203,6258.32,6132,148
9278,6263,6258.66,6132,142
9279,6207,6259.24,6132,143
9280,6250,6260.66,6132,142
9281,6276,6259.92,6132,146
9282,6223,6259.5,6132,142
9283,6250,6258.2,6132,143
9284,6247,6256.92,6132,152
9285,6273,6257.32,6132,140
9286,6297,6260.08,6132,146
9287,6178,6259.68,6132,146
9288,6216,6259.86,6132,133
9289,6227,6256.8,6132,146
9290,6258,6257.38,6132,144
9291,6245,6255.8,6132,150
9292,6275,6255.44,6132,145
9293,6341,6258.5,6132,136
9294,6209,6258.52,6132,146
9295,6255,6257.98,6132,151
9296,6283,6259.92,6132,143
9297,6379,6262.84,6132,130
9298,6285,6262.6,6132,137
9299,6236,6261.98,6132,155
9300,6265,6263.42,6132,139
9301,6264,6260.32,6132,144
9302,6278,6258.92,6132,149
9303,6245,6258.58,6132,127
9304,6256,6259.24,6132,141
9305,6286,6260.28,6132,145
9306,6275,6259.14,6132,132
9307,6268,6260.14,6132,150
9308,6201,6258.7,6132,140
9309,6273,6259.88,6132,144
9310,6324,6262.78,6132,138
9311,6178,6259.54,6132,159
9312,6268,6259.92,6132,139
9313,6212,6257.02,6132,142
9314,6293,6257.42,6132,149
9315,6276,6258.88,6132,135
9316,6304,6259.74,6132,145
9317,6229,6260.52,6132,143
9318,6340,6264.4,6132,152
9319,6220,6264.64,6132,139
9320,6145,6260.88,6132,140
9321,6198,6257.9,6132,137
9322,6240,6256.88,6132,140
9323,6269,6257.08,6132,149
9324,6344,6258.52,6132,154
9325,6199,6255.82,6132,140
9326,6286,6256.24,6132,138
9327,6328,6258.74,6132,146
9328,6255,6258.58,6132,146
9329,6219,6258.82,6132,135
9330,6150,6256.82,6132,143
9331,6267,6256.64,6132,135
9332,6280,6257.78,6132,145
9333,6200,6256.78,6132,139
9334,6268,6257.2,6132,142
9335,6287,6257.48,6132,140
9336,6183,6255.2,6132,142
9337,6238,6256.4,6132,136
9338,6224,6256.56,6132,153
9339,6176,6255.54,6132,147
9340,6220,6254.78,6132,140
9341,6295,6255.78,6132,140
9342,6404,6258.36,6132,140
9343,6293,6257.4,6132,138
9344,6294,6259.1,6132,153
9345,6390,6261.8,6132,152
9346,6320,6262.54,6132,137
9347,6200,6258.96,6132,150
9348,6274,6258.74,6132,135
9349,6227,6258.56,6132,142
9350,6230,6257.86,6132,134
9351,6236,6257.3,6132,151
9352,6286,6257.46,6132,137
9353,6212,6256.8,6132,145
9354,6229,6256.26,6132,160
9355,6168,6253.9,6132,126
9356,6334,6255.08,6132,149
9357,6279,6255.3,6132,143
9358,6228,6255.84,6132,129
9359,6237,6255.12,6132,145
9360,6288,6254.4,6132,138
9361,6180,6254.44,6132,147
9362,6286,6254.8,6132,136
9363,6250,6255.56,6132,153
9364,6332,6256.34,6132,149
9365,6196,6254.74,6132,150
9366,6282,6254.3,6132,139
9367,6275,6255.22,6132,147
9368,6293,6254.28,6132,140
9369,6311,6256.1,6132,146
9370,6195,6257.1,6132,141
9371,6280,6258.74,6132,140
9372,6226,6258.46,6132,147
9373,6240,6257.88,6132,145
9374,6236,6255.72,6132,135
9375,6252,6256.78,6132,138
9376,6221,6255.48,6132,138
9377,6168,6252.28,6132,143
9378,6267,6252.52,6132,141
9379,6193,6252,6132,140
9380,6318,6255.36,6132,138
9381,6210,6254.22,6132,141
9382,6288,6254.38,6132,155
9383,6232,6255.02,6132,145
9384,6268,6255.02,6132,147
9385,6249,6254.26,6132,148
9386,6293,6256.46,6132,141
9387,6249,6256.68,6132,149
9388,6260,6257.4,6132,148
9389,6223,6258.34,6132,135
9390,6215,6258.24,6132,150
9391,6244,6257.22,6132,141
9392,6298,6255.1,6132,161
9393,6232,6253.88,6132,142
9394,6226,6252.52,6132,143
9395,6247,6249.66,6132,143
9396,6327,6249.8,6132,155
9397,6219,6250.18,6132,143
9398,6282,6250.34,6132,142
9399,6255,6250.9,6132,135
9400,6270,6251.7,6132,141
9401,6270,6252.38,6132,150
9402,6269,6252.04,6132,137
9403,6322,6254.24,6132,151
9404,6201,6253.68,6132,149
9405,6253,6255.38,6132,135
9406,6251,6253.72,6132,134
9407,6263,6253.4,6132,134
9408,6216,6253.16,6132,147
9409,6228,6252.98,6132,144
9410,6226,6251.74,6132,152
9411,6299,6254.12,6132,148
9412,6336,6255.12,6132,140
9413,6267,6255.46,6132,140
9414,6290,6254.62,6132,127
9415,6295,6256.6,6132,136
9416,6275,6256.46,6132,150
9417,6267,6256.3,6132,139
9418,6297,6256.38,6132,135
9419,6239,6254.94,6132,141
9420,6225,6255.54,6132,141
9421,6178,6253.5,6132,144
9422,6256,6254.1,6132,135
9423,6240,6254.1,6132,143
9424,6260,6254.58,6132,148
9425,6341,6256.36,6132,150
9426,6250,6256.94,6132,125
9427,6214,6257.86,6132,144
9428,6353,6259.58,6132,150
9429,6233,6260.38,6132,143
9430,6262,6259.26,6132,132
9431,6245,6259.96,6132,138
9432,6259,6259.38,6132,138
9433,6177,6258.28,6132,148
9434,6175,6256.42,6132,144
9435,6302,6257.48,6132,140
9436,6146,6254.54,6132,147
9437,6279,6255.14,6132,150
9438,6187,6253.68,6132,139
9439,6245,6254.12,6132,142
9440,6275,6255.32,6132,131
9441,6332,6257.08,6132,138
9442,6233,6255.78,6132,131
9443,6329,6257.72,6132,140
9444,6211,6257.42,6132,144
9445,6280,6258.08,6132,142
9446,6324,6258.02,6132,140
9447,6272,6259.08,6132,135
9448,6170,6256.84,6132,142
9449,6217,6256.08,6132,137
9450,6221,6255.1,6132,142
9451,6245,6254.6,6132,134
9452,6245,6254.12,6132,139
9453,6252,6252.72,6132,140
9454,6205,6252.8,6132,146
9455,6315,6254.04,6132,146
9456,6265,6254.32,6132,132
9457,6250,6254.06,6132,154
9458,6268,6255.1,6132,140
9459,6273,6256,6132,144
9460,6307,6257.62,6132,148
9461,6248,6256.6,6132,146
9462,6192,6253.72,6132,141
9463,6237,6253.12,6132,142
9464,6260,6252.52,6132,140
9465,6331,6253.24,6132,132
9466,6210,6251.94,6132,145
9467,6296,6252.52,6132,141
9468,6222,6251.02,6132,145
9469,6360,6253.44,6132,143
9470,6261,6254.16,6132,132
9471,6294,6256.48,6132,148
9472,6296,6257.28,6132,140
9473,6196,6256.4,6132,137
9474,6243,6256.06,6132,148
9475,6216,6253.56,6132,145
9476,6342,6255.4,6132,140
9477,6196,6255.04,6132,147
9478,6352,6255.02,6132,142
9479,6324,6256.84,6132,135
9480,6283,6257.26,6132,133
9481,6203,6256.42,6132,139
9482,6217,6255.58,6132,140
9483,6205,6256.14,6132,144
9484,6239,6257.42,6132,143
9485,6178,6254.94,6132,148
9486,6181,6255.64,6132,143
9487,6305,6256.16,6132,131
9488,6163,6255.68,6132,142
9489,6229,6255.36,6132,149
9490,6248,6254.82,6132,137
9491,6360,6255.38,6132,142
9492,6401,6258.74,6132,140
9493,6332,6258.8,6132,146
9494,6113,6256.84,6113,151
9495,6198,6255.2,6113,148
9496,6300,6254.72,6113,140
9497,6288,6255.04,6113,125
9498,6284,6257.32,6113,136
9499,6254,6258.06,6113,144
9500,6246,6258.56,6113,142
9501,6191,6257.48,6113,141
9502,6283,6258.24,6113,138
9503,6257,6258.34,6113,142
9504,6246,6259.16,6113,142
9505,6320,6259.26,6113,138
9506,6199,6257.94,6113,135
9507,6267,6258.28,6113,136
9508,6275,6258.42,6113,152
9509,6270,6258.36,6113,133
9510,6290,6258.02,6113,148
9511,6259,6258.24,6113,149
9512,6249,6259.38,6113,147
9513,6256,6259.76,6113,149
9514,6343,6261.42,6113,139
9515,6210,6259,6113,145
9516,6326,6261.32,6113,149
9517,6270,6260.8,6113,138
9518,6202,6260.4,6113,152
9519,6227,6257.74,6113,146
9520,6303,6258.58,6113,150
9521,6167,6256.04,6113,139
9522,6374,6257.6,6113,139
9523,6270,6259.08,6113,149
9524,6201,6258.24,6113,133
9525,6234,6258.6,6113,147
9526,6191,6255.58,6113,157
9527,6290,6257.46,6113,138
9528,6202,6254.46,6113,136
9529,6259,6253.16,6113,129
9530,6253,6252.56,6113,142
9531,6283,6254.16,6113,141
9532,6215,6254.12,6113,148
9533,6217,6254.36,6113,152
9534,6270,6254.98,6113,149
9535,6304,6257.5,6113,134
9536,6208,6258.04,6113,143
9537,6218,6256.3,6113,135
9538,6234,6257.72,6113,133
9539,6251,6258.16,6113,129
9540,6178,6256.76,6113,139
9541,6252,6254.6,6113,134
9542,6222,6251.02,6113,142
9543,6234,6249.06,6113,147
9544,6196,6250.72,6113,143
9545,6218,6251.12,6113,131
9546,6295,6251.02,6113,142
9547,6275,6250.76,6113,135
9548,6263,6250.34,6113,135
9549,6255,6250.36,6113,135
9550,6308,6251.6,6113,130
9551,6168,6251.14,6113,140
9552,6220,6249.88,6113,147
9553,6163,6248,6113,140
9554,6253,6248.14,6113,142
9555,6269,6247.12,6113,153
9556,6280,6248.74,6113,145
9557,6240,6248.2,6113,140
9558,6240,6247.5,6113,140
9559,6244,6246.98,6113,150
9560,6252,6246.22,6113,140
9561,6194,6244.92,6113,151
9562,6291,6245.76,6113,151
9563,6232,6245.28,6113,140
9564,6300,6244.42,6113,148
9565,6247,6245.16,6113,158
9566,6278,6244.2,6113,141
9567,6303,6244.86,6113,129
9568,6186,6244.54,6113,141
9569,6207,6244.14,6113,140
9570,6223,6242.54,6113,128
9571,6163,6242.46,6113,147
9572,6286,6240.7,6113,141
9573,6217,6239.64,6113,135
9574,6254,6240.7,6113,151
9575,6213,6240.28,6113,150
9576,6325,6242.96,6113,145
9577,6277,6242.7,6113,139
9578,6197,6242.6,6113,151
9579,6240,6242.22,6113,141
9580,6258,6242.32,6113,143
9581,6403,6244.72,6113,136
9582,6194,6244.3,6113,149
9583,6346,6246.88,6113,139
9584,6317,6247.82,6113,148
9585,6242,6246.58,6113,134
9586,6294,6248.3,6113,139
9587,6275,6249.44,6113,145
9588,6222,6249.2,6113,139
9589,6235,6248.88,6113,139
9590,6317,6251.66,6113,150
9591,6205,6250.72,6113,135
9592,6242,6251.12,6113,131
9593,6353,6253.5,6113,134
9594,6194,6253.46,6113,144
9595,6232,6253.74,6113,139
9596,6240,6252.64,6113,143
9597,6389,6254.92,6113,137
9598,6288,6255.42,6113,146
9599,6257,6255.46,6113,141
9600,6321,6255.72,6113,140
9601,6262,6257.6,6113,134
9602,6204,6257.28,6113,141
9603,6229,6258.6,6113,146
9604,6245,6258.44,6113,145
9605,6192,6256.9,6113,144
9606,6270,6256.7,6113,147
9607,6219,6256.28,6113,131
9608,6187,6255.22,6113,144
9609,6305,6256.44,6113,146
9610,6334,6258.08,6113,146
9611,6213,6258.46,6113,138
9612,6288,6258.4,6113,134
9613,6373,6261.22,6113,139
9614,6272,6260.66,6113,135
9615,6321,6262.14,6113,146
9616,6234,6261.26,6113,135
9617,6318,6261.56,6113,145
9618,6279,6263.42,6113,134
9619,6255,6264.38,6113,133
9620,6265,6265.22,6113,128
9621,6268,6267.32,6113,147
9622,6198,6265.56,6113,139
9623,6187,6264.96,6113,137
9624,6242,6264.72,6113,142
9625,6265,6265.76,6113,146
9626,6168,6262.62,6113,148
9627,6274,6262.56,6113,129
9628,6175,6262.12,6113,141
9629,6255,6262.42,6113,137
9630,6241,6262.08,6113,145
9631,6179,6257.6,6113,146
9632,6255,6258.82,6113,140
9633,6275,6257.4,6113,133
9634,6212,6255.3,6113,143
9635,6247,6255.4,6113,135
9636,6264,6254.8,6113,143
9637,6306,6255.42,6113,134
9638,6247,6255.92,6113,151
9639,6267,6256.56,6113,153
9640,6176,6253.74,6113,143
9641,6304,6255.72,6113,127
9642,6196,6254.8,6113,135
9643,6179,6251.32,6113,142
9644,6254,6252.52,6113,137
9645,6291,6253.7,6113,133
9646,6208,6253.06,6113,142
9647,6246,6250.2,6113,139
9648,6225,6248.94,6113,143
9649,6144,6246.68,6113,143
9650,6272,6245.7,6113,139
9651,6262,6245.7,6113,130
9652,6245,6246.52,6113,136
9653,6230,6246.54,6113,131
9654,6295,6247.54,6113,139
9655,6331,6250.32,6113,141
9656,6141,6247.74,6113,146
9657,6348,6250.32,6113,157
9658,6199,6250.56,6113,144
9659,6268,6249.82,6113,143
9660,6191,6246.96,6113,140
9661,6266,6248.02,6113,145
9662,6254,6247.34,6113,138
9663,6227,6244.42,6113,138
9664,6223,6243.44,6113,143
9665,6191,6240.84,6113,130
9666,6304,6242.24,6113,132
9667,6316,6242.2,6113,144
9668,6172,6240.06,6113,139
9669,6364,6242.24,6113,146
9670,6198,6240.9,6113,138
9671,6169,6238.92,6113,153
9672,6216,6239.28,6113,150
9673,6223,6240,6113,138
9674,6239,6239.94,6113,142
9675,6240,6239.44,6113,133
9676,6234,6240.76,6113,148
9677,6257,6240.42,6113,143
9678,6247,6241.86,6113,133
9679,6221,6241.18,6113,131
9680,6179,6239.94,6113,154
9681,6163,6239.62,6113,145
9682,6223,6238.98,6113,140
9683,6343,6240.34,6113,143
9684,6336,6242.82,6113,135
9685,6255,6242.98,6113,134
9686,6247,6242.64,6113,138
9687,6195,6240.42,6113,126
9688,6282,6241.12,6113,143
9689,6252,6240.82,6113,152
9690,6303,6243.36,6113,150
9691,6265,6242.58,6113,140
9692,6233,6243.32,6113,142
9693,6301,6245.76,6113,133
9694,6380,6248.28,6113,150
9695,6273,6247.92,6113,150
9696,6260,6248.96,6113,144
9697,6362,6251.28,6113,140
9698,6214,6251.06,6113,144
9699,6209,6252.36,6113,141
9700,6198,6250.88,6113,146
9701,6274,6251.12,6113,142
9702,6227,6250.76,6113,151
9703,6266,6251.48,6113,136
9704,6219,6249.96,6113,143
9705,6248,6248.3,6113,138
9706,6196,6249.4,6113,132
9707,6303,6248.5,6113,141
9708,6292,6250.36,6113,141
9709,6273,6250.46,6113,142
9710,6227,6251.18,6113,144
9711,6319,6252.24,6113,136
9712,6247,6252.1,6113,147
9713,6244,6252.44,6113,145
9714,6279,6253.56,6113,151
9715,6210,6253.94,6113,145
9716,6347,6254.8,6113,140
9717,6210,6252.68,6113,147
9718,6289,6255.02,6113,142
9719,6233,6252.4,6113,129
9720,6270,6253.84,6113,149
9721,6172,6253.9,6113,152
9722,6222,6254.02,6113,147
9723,6221,6253.98,6113,142
9724,6223,6253.66,6113,138
9725,6238,6253.62,6113,143
9726,6222,6253.38,6113,146
9727,6288,6254,6113,148
9728,6308,6255.22,6113,132
9729,6193,6254.66,6113,146
9730,6188,6254.84,6113,144
9731,6208,6255.74,6113,132
9732,6344,6258.16,6113,146
9733,6136,6254.02,6113,151
9734,6366,6254.62,6113,142
9735,6184,6253.2,6113,129
9736,6279,6253.84,6113,142
9737,6269,6255.32,6113,151
9738,6169,6253.06,6113,136
9739,6239,6252.8,6113,142
9740,6269,6252.12,6113,142
9741,6381,6254.44,6113,145
9742,6170,6253.18,6113,140
9743,6180,6250.76,6113,141
9744,6215,6247.46,6113,137
9745,6189,6245.78,6113,140
9746,6271,6246,6113,143
9747,6171,6242.18,6113,146
9748,6238,6242.66,6113,132
9749,6245,6243.38,6113,140
9750,6213,6243.68,6113,138
9751,6218,6242.56,6113,143
9752,6276,6243.54,6113,143
9753,6272,6243.66,6113,137
9754,6154,6242.36,6113,149
9755,6294,6243.28,6113,143
9756,6242,6244.2,6113,139
9757,6206,6242.26,6113,141
9758,6324,6242.9,6113,144
9759,6223,6241.9,6113,155
9760,6229,6241.94,6113,142
9761,6209,6239.74,6113,148
9762,6249,6239.78,6113,144
9763,6220,6239.3,6113,140
9764,6258,6238.88,6113,141
9765,6225,6239.18,6113,151
9766,6369,6239.62,6113,147
9767,6243,6240.28,6113,132
9768,6278,6240.06,6113,140
9769,6200,6239.4,6113,148
9770,6184,6237.68,6113,136
9771,6208,6238.4,6113,144
9772,6222,6238.4,6113,144
9773,6200,6237.98,6113,143
9774,6210,6237.72,6113,141
9775,6190,6236.76,6113,136
9776,6147,6235.26,6113,136
9777,6152,6232.54,6113,143
9778,6261,6231.6,6113,140
9779,6160,6230.94,6113,147
9780,6246,6232.1,6113,142
9781,6127,6230.48,6113,147
9782,6212,6227.84,6113,131
9783,6283,6230.78,6113,147
9784,6233,6228.12,6113,130
9785,6411,6232.66,6113,145
9786,6298,6233.04,6113,138
9787,6409,6235.84,6113,138
9788,6168,6235.82,6113,151
9789,6308,6237.2,6113,135
9790,6221,6236.24,6113,129
9791,6207,6232.76,6113,145
9792,6296,6235.28,6113,143
9793,6172,6235.12,6113,143
9794,6282,6236.46,6113,132
9795,6239,6237.46,6113,145
9796,6358,6239.2,6113,144
9797,6194,6239.66,6113,143
9798,6279,6240.48,6113,139
9799,6220,6239.98,6113,137
9800,6286,6241.44,6113,150
9801,6182,6240.72,6113,131
9802,6213,6239.46,6113,140
9803,6292,6239.86,6113,150
9804,6186,6240.5,6113,128
9805,6228,6239.18,6113,149
9806,6196,6238.26,6113,136
9807,6286,6239.86,6113,139
9808,6294,6239.26,6113,144
9809,6197,6238.74,6113,127
9810,6181,6237.78,6113,154
9811,6286,6239.32,6113,135
9812,6272,6239.78,6113,139
9813,6253,6240.44,6113,141
9814,6241,6240.1,6113,136
9815,6305,6241.7,6113,154
9816,6185,6238.02,6113,140
9817,6268,6238.52,6113,134
9818,6287,6238.7,6113,140
9819,6271,6240.12,6113,143
9820,6132,6239.08,6113,141
9821,6227,6239.46,6113,134
9822,6282,6240.66,6113,151
9823,6250,6241.66,6113,139
9824,6201,6241.48,6113,143
9825,6275,6243.18,6113,131
9826,6224,6244.72,6113,137
9827,6216,6246,6113,150
9828,6304,6246.86,6113,150
9829,6305,6249.76,6113,142
9830,6233,6249.5,6113,150
9831,6209,6251.14,6113,139
9832,6195,6250.8,6113,150
9833,6167,6248.48,6113,145
9834,6190,6247.62,6113,142
9835,6254,6244.48,6113,136
9836,6217,6242.86,6113,148
9837,6240,6239.48,6113,134
9838,6373,6243.58,6113,142
9839,6262,6242.66,6113,143
9840,6339,6245.02,6113,139
9841,6201,6244.9,6113,141
9842,6249,6243.96,6113,145
9843,6263,6245.78,6113,142
9844,6186,6243.86,6113,148
9845,6340,6245.88,6113,132
9846,6274,6244.2,6113,140
9847,6242,6245.16,6113,139
9848,6209,6243.76,6113,147
9849,6313,6245.62,6113,148
9850,6175,6243.4,6113,147
9851,6345,6246.66,6113,139
9852,6138,6245.16,6113,138
9853,6213,6243.58,6113,140
9854,6171,6243.28,6113,134
9855,6281,6244.34,6113,142
9856,6280,6246.02,6113,135
9857,6215,6244.6,6113,146
9858,6232,6243.36,6113,146
9859,6268,6244.78,6113,130
9860,6220,6245.56,6113,132
9861,6178,6243.4,6113,130
9862,6162,6241.2,6113,137
9863,6302,6242.18,6113,145
9864,6275,6242.86,6113,138
9865,6336,6243.48,6113,148
9866,6232,6244.42,6113,137
9867,6251,6244.08,6113,142
9868,6277,6243.88,6113,140
9869,6189,6242.24,6113,130
9870,6258,6244.76,6113,136
9871,6207,6244.36,6113,142
9872,6176,6242.24,6113,139
9873,6163,6240.5,6113,139
9874,6351,6243.5,6113,138
9875,6260,6243.2,6113,132
9876,6243,6243.58,6113,139
9877,6290,6245.06,6113,133
9878,6269,6244.36,6113,138
9879,6200,6242.26,6113,140
9880,6250,6242.6,6113,141
9881,6246,6243.34,6113,149
9882,6229,6244.02,6113,158
9883,6153,6243.74,6113,152
9884,6240,6244.74,6113,142
9885,6254,6244.74,6113,138
9886,6206,6244.52,6113,124
9887,6323,6246.18,6113,151
9888,6160,6241.92,6113,142
9889,6238,6241.44,6113,142
9890,6232,6239.3,6113,143
9891,6312,6241.52,6113,138
9892,6373,6244,6113,148
9893,6227,6243.28,6113,148
9894,6265,6244.86,6113,142
9895,6186,6241.78,6113,142
9896,6246,6241.22,6113,136
9897,6273,6241.84,6113,146
9898,6251,6242.68,6113,144
9899,6352,6243.46,6113,138
9900,6232,6244.6,6113,132
9901,6199,6241.68,6113,149
9902,6292,6244.76,6113,158
9903,6227,6245.04,6113,146
9904,6256,6246.74,6113,136
9905,6217,6245.46,6113,131
9906,6236,6244.58,6113,150
9907,6146,6243.2,6113,144
9908,6185,6242.26,6113,145
9909,6304,6242.98,6113,134
9910,6113,6240.84,6113,145
9911,6297,6243.22,6113,140
9912,6203,6244.04,6113,147
9913,6198,6241.96,6113,139
9914,6245,6241.36,6113,144
9915,6212,6238.88,6113,144
9916,6258,6239.4,6113,142
9917,6263,6239.64,6113,138
9918,6327,6240.64,6113,129
9919,6288,6242.62,6113,134
9920,6269,6242.84,6113,143
9921,6210,6242.9,6113,151
9922,6244,6244.26,6113,147
9923,6189,6244.78,6113,151
9924,6263,6243.02,6113,132
9925,6201,6241.84,6113,141
9926,6250,6241.98,6113,135
9927,6244,6241.06,6113,137
9928,6245,6240.58,6113,141
9929,6255,6241.68,6113,131
9930,6283,6242.34,6113,142
9931,6298,6243.38,6113,135
9932,6169,6242.18,6113,152
9933,6262,6244.36,6113,137
9934,6214,6243.84,6113,132
9935,6205,6242.86,6113,139
9936,6142,6241.58,6113,159
9937,6253,6240.18,6113,141
9938,6137,6239.72,6113,150
9939,6199,6238.94,6113,132
9940,6198,6238.26,6113,144
9941,6306,6238.14,6113,147
